13,109,0
86,78,1029
17,266,1029
13,94,57330
74,63,1958
16,219,1958
191,78,312
82,62,374
71,94,156
77,94,421
73,78,171
83,78,234
84,109,110
69,78,62
32,94,671
8,93,889
83,78,921
84,94,109
32,109,109
77,78,406
219,78,639
73,93,172
83,78,266
84,94,109
69,78,78
84,109,109
69,78,78
83,78,140
84,93,297
32,93,141
65,188,546
82,63,15
85,78,358
83,78,250
65,93,94
65,124,141
77,94,702
73,78,203
78,93,9719
69,94,265
32,78,671
74,94,265
65,31,218
32,78,218
219,93,28408
80,109,250
73,78,172
84,78,343
85,93,125
68,78,375
32,125,78
79,94,436
83,78,218
75,94,468
85,78,172
83,78,187
84,125,93
69,78,47
32,93,125
74,110,234
65,63,171
32,109,171
84,78,609
69,78,109
65,15,281
68,62,281
77,94,593
73,78,124
83,78,172
84,140,82
69,94,16
32,78,109
75,94,577
65,171,78
83,62,63
85,78,530
84,93,141
65,187,94
77,78,63
73,62,156
78,93,172
69,47,203
221,93,2387
16,202,2387
8,78,4353
190,78,1045
16,187,1045
