16,125,0
79,125,1423
71,63,265
82,47,203
65,47,31
65,109,78
70,62,32
85,0,516
65,125,516
8,78,453
8,78,109
8,63,94
8,63,109
8,47,93
8,62,94
8,78,79
8,47,78
69,63,688
79,62,328
71,63,500
82,63,156
65,78,31
65,110,62
73,47,375
8,110,843
70,63,562
73,16,437
65,110,437
32,83,820
49,90,2319
16,201,2319
8,90,969
73,51,1140
16,150,1140
32,41,235
79,4,431
83,70,431
65,91,90
32,61,246
13,105,2738
16,11,1670
219,60,2598
80,49,241
73,70,191
75,73,114
188,70,896
32,81,102
13,63,2507
16,10,979
20,30,979
71,58,979
69,74,80
79,91,272
71,70,210
82,4,271
65,85,271
65,104,70
70,72,19
73,4,350
65,121,350
32,61,130
8,91,467
8,81,100
8,51,109
8,64,100
8,63,90
8,61,90
8,51,99
8,49,111
8,51,151
8,53,274
20,126,1016
69,70,737
79,71,182
71,51,269
82,4,221
65,81,221
65,94,63
70,60,20
73,72,371
65,110,18
32,50,91
84,62,916
186,59,337
186,71,80
86,51,310
73,79,318
72,91,111
73,81,100
75,72,79
188,71,496
32,51,159
73,84,1563
16,164,1563
32,49,121
79,75,572
83,93,19
65,111,70
13,81,1529
71,90,808
16,120,808
69,72,194
79,71,251
71,62,212
82,94,219
65,125,15
65,125,47
