32,110,0
84,94,1015
69,94,156
65,172,703
66,141,234
32,125,2297
77,94,13656
73,109,266
75,94,187
82,125,172
8,110,2031
8,94,156
8,94,187
8,109,266
84,78,1844
79,62,453
73,78,157
68,141,234
85,94,78
32,125,1250
82,140,250
73,78,188
75,62,172
78,78,391
69,156,172
77,78,47
73,78,485
83,109,109
69,156,141
32,94,47
80,78,797
219,78,5969
72,93,422
74,79,125
85,78,156
83,125,234
69,125,125
73,63,297
68,141,1593
188,125,8672
32,140,141
8,140,9188
8,156,297
32,157,500
74,109,172
65,141,156
32,94,31
84,78,375
79,79,437
73,78,156
68,172,172
85,78,203
32,125,125
75,79,187
65,171,125
85,79,125
68,141,171
85,78,125
32,109,266
76,78,391
69,125,172
86,63,359
73,63,343
86,78,344
65,141,187
73,78,125
68,125,188
32,109,31
72,78,344
65,157,156
73,62,203
71,94,641
85,63,390
83,156,203
73,78,141
13,94,27312
16,32,16031
84,63,16031
186,46,1844
186,62,157
84,94,594
65,172,234
66,62,297
32,110,172
75,78,9156
79,62,297
79,78,110
83,140,125
32,109,63
75,78,266
65,94,109
65,109,141
83,156,125
76,94,391
65,140,125
83,188,141
84,94,171
69,125,125
71,109,9860
65,31,250
32,109,250
219,78,547
80,62,360
80,78,141
69,141,234
75,47,328
192,78,859
192,94,110
8,109,750
8,78,172
186,63,359
186,62,125
71,62,813
73,78,407
83,141,234
188,109,453
32,110,125
75,63,187
65,110,93
83,156,156
85,47,78
84,62,313
65,141,172
66,63,890
32,109,172
219,93,1516
73,62,657
71,63,453
69,109,219
73,93,141
68,140,157
32,109,47
84,62,204
69,141,125
72,63,390
78,47,234
79,63,453
76,62,172
79,47,500
79,94,109
71,78,281
73,79,375
76,47,156
73,62,156
83,125,79
69,62,156
8,78,719
73,63,422
32,109,125
86,47,297
219,93,547
84,79,578
84,62,125
69,110,203
73,78,156
68,157,2859
32,125,2000
8,78,4578
188,125,609
32,109,110
86,93,344
65,141,188
76,78,203
77,78,297
73,94,203
83,156,250
84,94,62
65,172,156
66,94,188
32,109,125
84,78,734
79,63,500
73,78,125
68,156,203
85,79,125
32,125,187
74,94,203
65,156,141
32,94,125
83,125,1156
69,172,140
82,62,110
86,46,235
69,94,141
69,78,125
82,78,219
73,78,156
66,93,563
32,110,297
83,125,203
69,125,156
76,78,125
76,109,94
69,140,110
190,93,1907
32,109,23360
16,47,766
75,78,766
191,93,422
73,94,485
84,78,281
85,78,359
66,94,422
32,125,234
76,94,875
65,125,297
85,109,250
65,140,110
83,157,250
32,109,125
72,94,344
69,94,296
65,125,360
68,125,171
69,157,125
76,110,140
69,140,78
32,110,47
76,110,468
65,157,140
85,94,156
65,156,156
75,63,281
79,62,266
77,62,266
77,78,110
69,141,187
84,94,62
69,141,125
76,109,125
69,140,63
32,125,31
86,94,250
65,125,156
83,156,157
84,110,109
65,141,140
86,79,62
65,156,125
76,62,219
84,78,531
190,78,5016
13,125,5453
13,110,250
38,94,640
38,94,250
49,140,2297
190,94,625
32,141,7078
16,46,1969
84,78,1969
73,62,531
8,94,6516
69,141,2312
75,125,281
83,157,203
84,94,187
73,47,390
73,63,125
76,63,156
73,63,140
84,62,250
186,62,610
186,78,141
32,125,578
75,78,203
65,125,219
86,78,203
65,156,110
78,78,187
68,140,360
188,94,5125
16,94,5125
13,125,1141
40,125,1375
8,109,625
50,141,13047
190,109,859
32,141,1219
80,125,6469
82,79,171
65,141,359
75,110,343
84,125,218
73,78,94
76,78,157
73,78,140
83,125,110
69,141,156
32,94,93
84,94,2141
186,78,1031
186,94,109
32,125,1906
72,78,657
73,63,343
78,63,281
78,62,125
69,125,375
188,109,1219
16,109,1219
8,125,4266
16,47,1375
188,62,1375
40,94,6969
55,109,8422
190,94,453
221,94,500
56,78,1047
190,109,1547
32,110,203
84,110,218
85,78,62
78,109,157
68,156,672
188,109,891
32,109,141
40,109,2391
