8,53,0
8,41,266
8,69,98
8,16,158
8,63,75
8,70,83
74,76,5831
85,78,111
84,72,174
85,74,367
83,79,151
84,69,109
65,69,73
77,75,157
73,162,134
83,68,6
84,68,168
8,67,1340
8,98,14118
87,71,11009
16,181,11009
69,66,196
82,64,125
189,59,988
16,91,988
32,123,541
87,65,789
16,93,789
73,70,256
69,80,134
189,71,527
16,82,527
32,126,487
87,71,393
16,87,393
65,82,137
83,71,94
189,53,837
16,69,837
32,122,567
77,64,266
16,101,266
69,64,213
71,69,271
65,68,104
32,106,1308
50,64,126
32,143,607
84,69,308
16,762,308
8,112,92
219,85,606
80,69,159
73,64,203
75,69,162
32,112,69
74,72,63
65,79,116
32,84,28
84,69,214
186,68,945
186,81,75
86,64,398
73,69,136
72,69,234
73,80,194
75,80,109
32,111,746
50,53,652
190,69,210
50,79,166
13,74,2075
50,69,423
32,116,149
74,62,440
79,69,212
79,85,66
78,64,124
69,63,128
76,84,240
73,64,104
83,74,139
84,74,116
32,91,73
86,58,134
73,73,124
72,58,229
73,74,217
75,68,162
85,58,128
84,79,235
8,70,2927
49,102,318
17,39,9196
67,102,9826
17,255,9826
