Cluster,label,totalDataPoints,PercentLabelInCluster, numberOfDataPointsPerLabelInCluster,percentOfLabelTypeInCluster
Cluster 1,15 below,3524.0,0.022985244040862655,81.0,0.23209169054441262
Cluster 1,16-19,3524.0,0.0340522133938706,120.0,0.4669260700389105
Cluster 1,20-29,3524.0,0.04370034052213394,154.0,0.4583333333333333
Cluster 1,30-39,3524.0,0.18047673098751418,636.0,0.4980422866092404
Cluster 1,40-49,3524.0,0.48467650397275824,1708.0,0.54656
Cluster 1,50+,3524.0,0.2341089670828604,825.0,0.5385117493472585

Cluster 2,15 below,1196.0,0.056856187290969896,68.0,0.19484240687679083
Cluster 2,16-19,1196.0,0.05016722408026756,60.0,0.23346303501945526
Cluster 2,20-29,1196.0,0.05016722408026756,60.0,0.17857142857142858
Cluster 2,30-39,1196.0,0.24665551839464883,295.0,0.23101018010963195
Cluster 2,40-49,1196.0,0.3394648829431438,406.0,0.12992
Cluster 2,50+,1196.0,0.25668896321070234,307.0,0.2003916449086162

Cluster 3,15 below,237.0,0.06751054852320675,16.0,0.045845272206303724
Cluster 3,16-19,237.0,0.004219409282700422,1.0,0.0038910505836575876
Cluster 3,20-29,237.0,0.07172995780590717,17.0,0.050595238095238096
Cluster 3,30-39,237.0,0.15611814345991562,37.0,0.028974158183241974
Cluster 3,40-49,237.0,0.4345991561181435,103.0,0.03296
Cluster 3,50+,237.0,0.26582278481012656,63.0,0.041122715404699736

Cluster 4,15 below,1196.0,0.0903010033444816,108.0,0.30945558739255014
Cluster 4,16-19,1196.0,0.014214046822742474,17.0,0.06614785992217899
Cluster 4,20-29,1196.0,0.030100334448160536,36.0,0.10714285714285714
Cluster 4,30-39,1196.0,0.1697324414715719,203.0,0.15896632732967894
Cluster 4,40-49,1196.0,0.544314381270903,651.0,0.20832
Cluster 4,50+,1196.0,0.15133779264214048,181.0,0.1181462140992167

Cluster 5,15 below,156.0,0.14743589743589744,23.0,0.0659025787965616
Cluster 5,16-19,156.0,0.27564102564102566,43.0,0.16731517509727625
Cluster 5,20-29,156.0,0.23076923076923078,36.0,0.10714285714285714
Cluster 5,30-39,156.0,0.16666666666666666,26.0,0.020360219263899765
Cluster 5,40-49,156.0,0.14743589743589744,23.0,0.00736
Cluster 5,50+,156.0,0.03205128205128205,5.0,0.0032637075718015664

Cluster 6,15 below,567.0,0.09347442680776014,53.0,0.1518624641833811
Cluster 6,16-19,567.0,0.02821869488536155,16.0,0.0622568093385214
Cluster 6,20-29,567.0,0.0582010582010582,33.0,0.09821428571428571
Cluster 6,30-39,567.0,0.14109347442680775,80.0,0.06264682850430697
Cluster 6,40-49,567.0,0.4126984126984127,234.0,0.07488
Cluster 6,50+,567.0,0.26631393298059963,151.0,0.09856396866840732

