76,78,20496
16,218,20496
65,93,266
73,0,156
77,63,156
32,78,2620
52,94,250
49,15,156
13,62,827
13,47,156
84,109,1607
16,265,1607
69,109,406
71,78,172
69,15,156
76,94,312
65,47,140
83,94,140
69,94,140
68,62,156
190,94,1498
16,250,1498
32,94,296
16,16,764
76,94,1466
65,46,156
73,47,125
77,94,187
65,31,156
74,94,296
65,16,156
188,110,1372
32,93,187
76,94,2200
65,109,140
73,94,203
77,78,280
65,47,156
84,93,375
65,46,141
86,94,484
32,125,2152
56,94,624
16,234,624
83,93,1155
219,110,499
66,93,577
69,15,141
82,47,156
57,78,1638
16,234,1638
32,94,1014
8,109,749
188,63,530
32,78,202
83,156,8768
219,124,546
80,78,281
82,93,484
65,47,141
32,125,3369
56,94,608
16,234,608
80,109,2356
65,109,141
85,93,546
76,125,219
73,94,140
57,93,1560
16,234,1560
32,125,561
65,140,671
73,78,156
84,93,297
65,62,141
83,109,203
73,47,156
68,141,405
32,172,608
84,78,858
69,125,156
77,94,202
65,78,140
32,110,156
69,47,140
78,78,359
68,109,187
65,140,203
32,63,156
83,125,858
219,94,358
66,93,593
82,109,375
65,47,140
68,125,187
190,63,1359
13,93,1717
75,78,1155
16,234,1155
73,78,234
82,125,296
74,94,218
69,125,296
76,94,421
68,94,218
85,94,218
83,78,140
190,78,1607
16,219,1607
32,109,140
83,109,875
16,249,875
219,94,468
80,110,1076
82,109,733
65,156,577
32,172,203
76,109,624
65,125,156
73,62,140
77,78,234
65,15,141
84,78,328
73,94,390
32,140,296
78,78,749
69,125,156
84,78,406
73,47,140
80,78,312
79,62,390
82,93,406
84,110,390
65,93,265
65,47,141
76,47,140
73,47,140
32,140,3666
82,109,437
65,15,141
84,31,141
69,63,140
190,94,3416
69,78,171
69,47,141
32,94,6692
57,78,873
16,234,873
32,93,2715
65,141,234
65,94,140
83,140,140
84,47,156
65,46,141
73,109,484
68,125,281
32,109,156
84,94,764
65,16,140
71,94,296
65,16,156
83,94,140
73,62,140
32,125,312
86,93,843
65,15,141
82,94,359
65,16,140
83,125,265
84,109,842
65,46,141
77,94,12870
73,63,140
83,94,218
69,62,156
83,125,187
190,78,1701
32,94,202
83,93,640
16,234,640
65,140,1014
77,93,172
65,16,156
76,141,608
32,156,405
65,140,406
74,62,141
65,47,140
76,78,281
32,109,390
79,94,390
76,47,140
73,63,140
75,93,9719
32,125,359
75,63,530
79,62,187
79,46,141
76,78,219
73,78,218
68,125,796
32,109,249
8,78,7925
68,94,359
84,140,4165
79,62,141
73,78,218
77,93,266
85,62,141
78,78,577
85,78,141
68,109,156
32,156,1123
84,62,562
69,63,140
76,78,343
69,47,140
70,78,453
79,15,156
78,94,265
73,78,172
68,94,1076
69,62,156
32,63,140
86,93,780
65,47,141
82,125,249
71,63,218
85,94,327
83,124,172
69,93,141
68,124,188
190,78,827
32,78,187
83,78,578
16,296,578
219,78,1108
66,78,624
82,78,312
65,47,140
76,94,374
69,47,140
32,141,780
69,109,780
73,94,140
32,63,140
77,78,795
69,94,234
69,47,156
76,47,140
68,78,140
73,46,141
78,78,437
85,63,156
68,109,218
32,62,141
83,109,593
69,78,187
69,46,141
188,78,375
32,78,171
78,78,219
73,78,187
78,78,187
71,94,265
32,62,203
84,94,889
191,94,702
78,78,358
85,109,219
32,94,156
79,78,702
77,78,218
65,63,140
32,109,44569
83,140,203
219,125,515
80,94,764
82,93,437
65,47,156
68,78,203
69,125,749
76,78,265
69,0,156
32,140,13307
83,94,1622
65,125,156
73,93,203
68,109,156
32,109,141
78,78,640
65,63,171
68,109,234
32,47,140
76,78,640
65,124,312
73,15,141
77,94,234
65,16,156
74,125,1513
65,46,156
84,93,266
69,124,141
8,109,3885
8,140,390
76,140,640
69,16,156
32,94,140
74,78,515
191,125,561
76,124,219
73,125,375
76,15,1201
69,171,1201
190,109,812
32,109,218
76,109,453
16,265,453
65,109,593
73,47,156
77,110,249
65,124,156
74,94,406
65,0,156
79,110,795
76,47,156
73,202,141
32,156,297
192,188,1341
75,125,374
83,109,140
32,156,546
75,62,2559
79,62,203
79,47,141
76,47,140
73,94,140
75,78,405
65,78,624
65,47,141
83,93,156
76,78,546
65,94,437
78,93,499
69,110,546
32,156,717
8,94,624
188,78,484
32,62,156
79,78,421
8,78,1217
80,78,281
79,62,156
73,78,156
83,94,499
83,47,140
190,125,13354
32,109,218
83,140,2356
16,281,2356
219,125,686
66,109,608
82,16,156
8,140,546
69,47,141
82,46,156
32,125,827
82,109,983
191,94,265
191,15,156
75,78,281
73,46,141
83,78,156
32,94,156
76,93,874
65,47,156
74,94,296
77,78,577
65,16,156
74,78,296
65,15,141
32,156,1435
74,93,609
65,16,172
32,16,140
76,109,218
65,16,156
73,93,203
85,140,8240
8,78,858
77,94,359
85,62,156
32,109,203
83,94,749
69,62,156
69,47,140
32,125,343
80,93,406
79,47,156
73,78,141
83,78,249
83,46,141
32,78,141
69,109,234
78,110,234
65,62,141
77,47,140
32,93,141
69,94,437
73,94,140
32,47,140
76,94,530
69,63,140
86,94,358
73,94,156
84,93,312
65,47,156
78,78,328
85,63,171
68,94,171
190,62,1248
