75,94,17940
16,218,17940
79,93,219
78,93,188
84,125,281
79,47,140
32,109,125
86,78,374
65,78,125
82,125,1498
71,78,280
85,78,141
83,124,515
32,46,1436
49,141,2543
54,93,546
52,93,297
32,15,1577
77,63,468
16,188,468
69,94,297
82,109,140
73,15,141
84,78,125
32,125,344
65,188,998
16,328,998
85,109,281
83,109,203
77,109,827
69,94,140
69,62,125
76,94,125
32,109,374
32,94,312
55,109,546
190,78,858
75,78,530
13,78,11342
13,47,124
77,109,1186
16,249,1186
73,109,297
78,47,140
85,62,125
32,141,390
83,156,686
219,78,328
66,94,452
82,78,281
65,78,124
78,63,281
78,47,124
65,125,125
32,78,140
84,93,453
69,46,141
71,78,219
73,62,390
32,140,328
69,140,453
78,16,156
68,109,187
65,125,203
76,63,124
69,46,125
32,140,172
72,140,1576
79,15,141
84,125,1248
221,125,484
73,110,358
32,141,436
75,78,281
79,47,140
78,78,187
84,125,390
79,16,140
190,109,10358
32,94,203
75,125,374
16,250,374
85,93,469
73,109,125
32,141,156
84,109,515
65,63,140
32,140,0
75,94,468
69,78,140
76,94,187
76,46,125
69,78,125
76,125,562
69,140,187
71,125,421
73,46,141
32,141,312
75,94,1825
192,109,686
83,156,219
8,124,624
76,125,312
65,46,141
83,94,125
32,78,140
79,78,421
76,78,141
73,78,140
32,78,141
74,124,390
65,16,156
32,187,16
84,78,125
65,109,140
72,15,141
84,78,203
73,93,328
83,156,328
32,47,140
72,140,1264
79,16,140
84,94,187
221,172,1154
73,125,608
32,141,265
77,94,405
73,47,140
78,47,218
78,46,141
65,109,562
32,31,141
69,15,156
73,62,141
32,47,125
86,125,1279
73,31,203
73,16,156
84,78,249
83,78,141
73,47,124
78,78,234
85,47,125
68,141,218
32,109,218
84,109,718
65,62,172
32,187,172
79,78,546
77,94,187
65,63,124
32,46,125
80,109,406
65,62,141
82,140,250
79,78,156
79,62,125
76,78,141
73,78,156
32,141,8283
75,78,530
73,62,125
82,140,297
74,78,172
85,63,124
84,78,281
65,78,124
68,94,203
65,109,234
188,78,1295
32,63,140
86,63,249
65,78,140
73,78,156
68,125,156
32,63,764
192,80,128185
84,120,930
76,70,260
69,50,140
83,50,1591
32,190,1591
79,60,130
77,90,160
65,50,140
32,160,10
80,80,130
65,90,141
82,120,210
79,70,220
79,50,130
76,50,141
73,60,140
32,110,140
74,120,1070
65,60,130
32,50,140
84,70,510
69,60,150
77,80,170
65,60,140
32,20,130
83,100,1300
219,80,401
66,90,490
69,90,140
82,80,160
32,90,140
75,70,730
73,60,130
82,130,640
74,50,140
85,60,130
84,80,300
65,70,150
83,140,130
32,10,150
83,60,140
69,60,160
76,80,230
76,50,140
69,10,140
190,80,13844
32,70,140
84,80,540
16,220,540
69,130,560
77,70,140
65,60,140
32,10,140
83,50,160
219,70,3380
66,70,821
69,80,150
82,70,190
32,160,700
72,80,212
65,70,140
75,70,450
75,61,140
65,50,140
83,70,130
32,110,140
65,110,630
76,100,540
71,110,320
85,10,150
76,90,381
32,150,300
84,110,780
69,20,140
77,80,220
65,60,170
32,20,150
72,120,2281
79,60,150
84,100,460
73,60,130
83,130,751
32,150,290
75,110,440
191,120,450
73,80,340
77,110,200
65,50,150
188,80,1381
32,50,160
75,90,180
85,70,140
73,80,150
68,110,1091
32,20,150
80,60,660
191,90,300
82,130,310
65,150,290
83,100,150
84,110,300
32,160,3130
86,110,861
65,60,130
72,100,320
69,20,140
84,120,300
65,80,130
83,130,150
32,150,170
75,80,210
65,50,140
32,150,10
80,80,190
65,100,140
82,110,281
79,90,300
79,60,140
76,130,150
73,110,300
32,80,150
191,150,480
82,120,230
65,140,450
190,100,710
75,110,790
16,240,790
85,110,250
73,90,130
32,140,150
84,90,1001
65,100,130
32,20,150
79,90,740
76,50,130
73,80,130
32,80,130
80,80,561
65,80,140
82,100,310
