20,109,23301
83,78,1716
85,93,250
72,78,203
84,78,343
76,78,297
85,62,203
83,78,265
86,94,2231
219,78,343
82,94,483
71,78,359
85,78,390
83,109,1310
84,78,422
73,47,124
75,62,1077
32,16,1591
49,78,343
50,78,952
57,63,826
20,140,967
13,62,1233
13,62,110
192,78,2168
16,203,2168
75,62,359
83,47,125
32,110,5990
49,78,592
50,62,141
221,78,1108
32,62,234
65,62,640
65,62,125
83,94,156
84,62,172
65,47,125
78,78,374
69,15,125
32,125,1014
84,93,406
192,63,390
68,78,546
82,94,171
85,78,312
75,78,234
32,171,983
84,78,890
16,265,890
65,109,390
76,63,421
76,46,156
73,62,141
78,78,250
78,46,125
65,109,141
83,78,140
84,94,328
32,109,733
75,78,624
65,62,125
83,94,265
85,47,140
84,62,281
65,47,125
83,78,172
32,140,1482
80,63,1310
65,78,327
76,62,141
74,63,234
85,78,124
32,78,156
69,62,687
8,63,967
73,78,593
71,78,452
65,78,109
83,94,1014
85,78,265
71,78,374
85,78,203
83,94,156
69,78,156
73,78,421
68,93,671
32,109,375
83,93,797
85,62,172
72,78,234
84,78,312
76,78,312
85,62,203
83,109,250
80,78,1732
79,94,249
82,78,281
84,78,452
65,78,437
65,94,109
76,78,218
69,47,125
188,62,1451
32,47,187
69,94,140
84,94,234
32,78,140
84,78,2964
85,63,109
84,78,156
86,94,561
85,46,125
68,78,375
65,94,327
32,125,624
69,63,483
69,78,109
84,62,359
69,78,983
8,78,1139
8,62,125
8,63,109
8,63,327
85,62,655
85,62,125
84,62,219
69,62,125
32,94,484
73,78,514
78,63,203
73,63,171
77,109,187
69,47,140
83,94,203
84,62,265
69,63,109
71,78,359
65,110,124
32,109,1076
192,78,999
76,78,218
69,31,125
32,15,125
77,78,188
65,62,312
65,62,125
73,78,219
76,62,265
77,62,219
65,93,250
190,63,2808
32,63,202
78,78,702
16,249,702
73,62,266
73,62,125
32,94,125
84,94,1294
85,62,156
84,94,156
86,93,562
85,16,126
83,93,499
32,93,531
84,78,796
65,63,109
32,94,124
75,63,1279
65,78,124
32,47,125
192,63,811
72,62,858
69,47,125
32,78,124
80,78,968
79,63,124
73,62,156
83,78,265
73,47,125
71,62,546
65,63,125
188,62,1045
32,63,156
75,62,296
69,47,125
83,78,203
32,62,125
84,78,1154
65,78,110
76,78,343
76,46,125
69,63,125
32,47,124
77,62,905
69,62,484
69,47,156
76,78,281
68,78,296
73,63,125
86,78,2340
32,47,124
84,62,281
85,78,141
78,78,218
68,62,359
85,78,281
83,78,297
190,62,1170
32,62,203
67,62,2543
16,499,2543
8,62,827
86,63,702
16,203,702
65,93,250
82,78,297
83,63,249
84,63,171
73,62,421
32,78,125
79,62,640
76,62,125
73,63,125
32,63,124
84,78,889
192,62,390
68,78,702
82,63,203
85,78,218
75,63,187
32,16,607408
84,79,308632
69,63,124
77,62,359
65,62,125
83,47,125
84,62,156
32,78,172
86,125,2496
191,78,436
71,63,437
65,47,124
32,16,125
83,94,592
73,78,296
83,62,250
83,62,141
69,78,125
86,93,328
219,78,453
69,63,670
84,78,546
85,63,249
68,78,343
32,109,1092
74,46,141
65,47,125
32,47,125
80,78,156
79,63,124
73,62,203
83,78,328
83,47,124
32,94,624
75,63,795
65,46,125
83,78,125
85,78,343
84,63,390
65,78,125
83,78,140
32,63,140
84,78,702
69,15,125
68,78,234
65,78,219
32,62,109
191,78,733
82,63,515
65,78,124
190,78,2138
32,62,156
80,62,515
16,281,515
79,64,358
73,78,281
83,78,202
83,47,141
32,109,343
83,78,640
65,94,124
73,78,203
32,46,125
76,78,156
73,78,328
71,78,484
73,47,124
32,109,1702
84,94,686
192,78,374
68,94,515
82,94,249
85,78,249
75,94,234
85,63,140
32,93,702
80,62,562
65,62,141
78,78,187
71,78,546
65,63,125
75,62,858
79,78,140
78,78,219
84,62,421
79,63,125
76,63,670
69,78,125
32,140,1123
78,63,234
73,78,124
78,78,141
71,93,234
32,94,172
73,78,1123
71,78,312
65,78,109
32,63,109
75,78,639
85,62,172
85,62,125
32,78,110
65,94,436
75,62,562
8,62,952
8,78,218
75,78,609
65,78,125
68,94,218
85,78,140
83,78,125
32,109,530
83,94,359
69,78,140
65,109,203
76,78,156
84,94,312
32,94,327
65,94,577
73,46,125
78,63,188
65,47,125
32,78,561
83,94,499
85,63,1700
85,46,125
82,63,125
69,63,124
77,63,218
32,62,140
83,62,110
85,62,156
77,63,203
77,63,124
65,78,577
190,63,296
