83,135,0
219,112,1760
73,128,336
68,40,264
65,39,40
78,104,40
32,216,480
82,168,360
65,160,64
84,57,87
84,81,95
65,144,16
71,88,152
65,120,16
188,104,1120
74,144,2328
79,88,56
79,104,56
78,193,23
188,152,1256
83,103,1449
79,72,96
79,80,72
8,143,489
8,152,24
186,72,1768
186,26,119
78,64,71
32,160,71
75,80,1024
65,144,80
72,120,48
86,112,457
76,80,520
73,72,128
71,88,256
65,160,0
188,104,2208
74,168,14296
79,360,248
79,112,1080
78,136,472
188,128,1120
8,120,21944
32,200,360
74,25,96
65,25,143
32,128,143
86,72,928
73,96,96
83,160,32
75,88,56
65,136,40
78,88,88
32,160,32
76,88,344
69,72,120
78,56,264
78,88,72
85,112,96
75,72,128
73,80,136
84,144,672
74,113,3552
65,39,79
72,128,79
