49,107,0
190,66,70
16,69,2666
83,81,2666
219,72,882
66,77,972
82,83,334
65,134,98
76,83,287
73,75,191
75,62,238
32,152,892
219,82,339
72,76,1209
75,77,273
75,75,193
79,84,98
78,84,200
68,70,481
32,105,497
50,92,606
190,86,98
16,18,7981
65,71,7981
75,72,451
84,78,299
73,94,239
73,65,52
86,73,461
83,80,270
69,58,127
68,58,159
32,102,580
74,83,317
65,100,82
32,103,131
80,62,641
79,73,110
83,96,267
73,73,179
84,65,317
73,59,428
73,54,96
86,94,820
83,114,67
69,103,69
68,85,112
32,109,339
219,89,613
80,71,347
69,84,550
84,80,270
65,85,82
74,83,317
65,84,98
68,88,312
32,90,1162
13,86,1315
13,73,1244
51,88,1162
190,56,362
75,84,13067
16,132,13067
79,62,241
79,47,82
76,55,118
73,70,111
32,132,549
65,85,301
83,71,129
85,67,333
75,59,442
79,70,129
72,65,318
84,79,256
16,55,14938
77,87,14938
65,75,172
32,115,163
79,75,597
76,68,114
69,105,360
78,77,226
32,137,176
79,81,372
77,90,176
65,104,162
32,116,84
75,77,357
79,64,254
79,54,97
76,71,145
73,88,144
71,67,318
65,86,97
32,89,161
84,86,831
191,73,628
73,72,395
69,71,378
83,72,294
84,71,164
73,69,463
32,186,208
82,96,276
65,100,83
72,87,381
85,75,192
76,68,316
190,61,2075
16,68,9417
69,83,9417
84,74,427
84,52,67
69,86,95
80,68,349
65,66,269
78,79,270
69,85,348
75,68,348
85,58,161
73,83,97
68,114,285
32,117,86
80,66,302
79,83,99
76,84,83
69,96,302
190,72,3499
219,72,157209
80,75,192
73,76,191
76,55,145
65,85,81
83,73,177
84,65,269
69,84,97
32,159,240
8,2,2685
16,94,474
219,93,1338
16,118,1338
80,77,634
73,59,208
76,71,145
65,99,82
83,71,132
84,77,222
69,82,51
32,121,161
74,58,429
65,115,66
32,85,100
219,82,917
80,69,383
69,65,316
84,81,270
65,111,238
74,85,549
65,94,256
68,81,271
69,70,114
32,118,1630
79,87,347
77,91,209
65,76,224
86,71,380
65,63,254
72,78,355
69,67,333
76,82,551
73,77,224
83,107,675
69,73,163
68,76,207
32,120,595
83,128,319
85,67,71
72,48,238
84,56,536
69,84,504
68,61,224
32,149,348
79,75,828
78,68,550
32,86,112
72,80,955
69,80,270
65,84,316
68,58,160
73,106,11794
16,158,11794
78,76,208
70,103,878
79,61,210
32,143,2367
76,76,29
73,89,161
75,75,442
75,79,238
85,76,208
8,67,1285
8,60,172
8,80,269
73,72,479
75,72,176
85,90,145
77,90,209
73,74,193
83,94,256
69,53,450
71,59,424
65,103,129
32,104,129
79,67,469
76,85,96
69,75,208
78,73,146
32,102,113
82,71,579
65,97,52
72,76,643
85,69,298
76,66,285
