20,54,0
77,77,0
20,77,0
85,64,34
32,63,40
73,36,77
83,46,123
65,137,123
77,68,101
65,56,26
65,36,212
32,100,212
77,79,446
85,71,154
32,120,154
219,64,161
78,75,172
78,48,121
32,99,121
74,58,104
65,47,103
32,97,103
82,108,140
219,44,43
219,58,69
78,135,93
77,48,329
32,88,329
75,75,457
85,91,57
73,46,41
32,72,49
75,61,112
65,110,10
72,55,59
85,65,280
78,84,56
73,56,44
83,48,120
32,79,120
76,50,175
79,34,91
76,34,91
69,51,336
68,32,208
32,90,208
83,30,248
65,91,248
65,54,69
65,20,159
32,85,159
13,71,11661
190,62,496
32,87,1154
75,82,206
85,86,25
73,72,34
8,63,276
8,62,89
8,78,88
73,45,266
75,55,266
8,50,4325
8,59,93
75,78,456
85,110,10
73,41,0
32,68,49
76,78,62
69,118,43
73,51,93
65,135,139
68,10,332
32,110,332
83,95,162
73,63,107
78,116,107
65,127,57
32,75,120
75,69,336
85,61,93
78,71,89
65,81,46
71,75,113
73,61,49
32,60,47
83,48,149
83,112,136
32,71,56
8,74,277
8,81,86
8,55,427
83,107,70
69,64,100
69,27,161
32,98,161
83,118,78
85,60,21
85,58,92
82,61,43
69,40,224
32,113,224
76,91,44
65,111,92
73,71,60
65,26,174
32,89,174
77,87,152
65,79,203
65,124,115
85,51,0
73,81,0
76,80,116
77,81,91
65,30,146
32,96,146
83,141,45
73,57,163
73,80,83
78,64,105
190,72,443
32,87,257
77,86,93
73,65,138
83,31,147
32,49,24
77,88,24
85,88,70
76,74,33
32,72,32
78,62,48
73,55,100
73,75,65
32,73,52
65,144,45
82,80,48
77,86,40
65,27,152
83,65,77
32,114,77
79,68,154
76,78,66
69,64,10
68,62,163
32,120,163
65,118,0
83,175,0
65,47,226
32,100,226
75,54,612
85,83,83
73,61,45
32,50,56
83,50,201
65,56,27
32,113,27
77,73,140
85,57,116
32,109,116
73,48,77
83,48,204
65,129,204
77,67,0
65,56,51
65,85,65
49,63,770
49,58,74
49,63,56
49,97,68
49,88,27
16,140,27
