"num","userID","avgHoldTime","avgSeekTime","averageNgramTime","I","AL","S","KS","EI","D","AK","L","O","LE","MA","IN","SI","EL","E","JA","LA","label"
"898",935,70,2010,4475,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,292,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,422,368,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"899",936,20,629,1302,396,717.161561763716,672,267,2009.00812182741,1177.3096097081,345,1747.42926829268,800,675.615716180371,264,559,760.600287562904,471,965.053728345468,15122,1000.98157021747,2
"900",937,66,393,953,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,287,1747.42926829268,224,675.615716180371,385,325,760.600287562904,379,965.053728345468,324,1000.98157021747,2
"901",938,77,1009,2206,498,717.161561763716,1510.09306853583,639.598602096855,885,368,1299.6777054997,1747.42926829268,249,26108,871.495630898287,328,760.600287562904,227,384,304,1000.98157021747,2
"902",939,111,1340,2991,471,717.161561763716,1510.09306853583,414,5588,618,1299.6777054997,1747.42926829268,723,553,308,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"903",940,4,478,970,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"904",942,64,451,1096,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,285,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1117,1000.98157021747,2
"905",943,79,1128,2539,328,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,440,240,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"906",944,90,1665,3703,232,717.161561763716,1510.09306853583,639.598602096855,204,1177.3096097081,1299.6777054997,1747.42926829268,241,469,871.495630898287,826.746677515595,552,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"907",945,99,1671,3677,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,224,632,296,624,760.600287562904,647.909686315064,424,5952,1000.98157021747,2
"908",946,17,989,2179,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,364,760.600287562904,647.909686315064,965.053728345468,4676,1000.98157021747,2
"909",947,5,2972,6325,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,992,1000.98157021747,2
"910",948,77,959,2303,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,1800,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,304,826.746677515595,760.600287562904,647.909686315064,225,1379.43897581792,1000.98157021747,2
"911",949,74,7881,20444,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,124,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"912",950,13,776,1613,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"913",951,15,3179,6442,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"914",952,99,6198,12889,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,806,455,1747.42926829268,451,945,492,826.746677515595,760.600287562904,548,965.053728345468,1379.43897581792,1000.98157021747,2
"915",953,6,1516,2977,246,8822,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,299,1747.42926829268,2314,675.615716180371,306,369,760.600287562904,647.909686315064,2290,411,3097,2
"916",954,89,684,1561,26038,381,347,502,51599,612,760,632,448,828,379,478,274,406,391,3767,1000.98157021747,2
"917",955,12,609,1247,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"918",956,175,2626,5621,288,440,168,281,288,1177.3096097081,383,192,1200,1896,208,536,264,416,129,392,1000.98157021747,2
"919",957,16,894,1836,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"920",958,4,693,1413,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"921",959,97,548,1298,398,22601,266,639.598602096855,6098,233,241,1275,787,298,669,540,456,591,1238,2073,1000.98157021747,2
"922",960,18,853,1779,1003.30041724618,711,1510.09306853583,639.598602096855,7063,242,1299.6777054997,892,1781.12063227953,675.615716180371,317,432,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"923",961,90,934,2057,541,416,3389,223,407,344,1299.6777054997,1747.42926829268,576,403,275,354,332,325,445,2729,304,2
"924",962,2,707,1428,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"925",963,7,614,1254,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"926",964,69,434,1011,396,201,263,269,2009.00812182741,229,1299.6777054997,331,193,216,220,1300,760.600287562904,184,184,227,214,2
"927",965,80,730,1622,352,448,296,312,207,432,184,368,424,336,418,320,120,248,215,361,296,2
"928",966,97,913,2028,405,298,629,271,337,1133,1299.6777054997,1747.42926829268,283,502,344,14499,280,412,185,272,282,2
"929",967,100,2084,4382,423,551,272,639.598602096855,554,561,1299.6777054997,491,835,348,240,496,760.600287562904,476,714,324,490,2
"930",968,131,9395,20892,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"931",969,20,1477,3225,383,717.161561763716,1510.09306853583,639.598602096855,14573,1177.3096097081,1299.6777054997,1747.42926829268,523,230,871.495630898287,313,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,275,2
"932",970,94,5263,11871,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"933",971,94,1168,2528,6242,504,1582,1092,346,370,1299.6777054997,392,297,303,377,282,393,368,370,562,436,2
"934",972,83,1343,2898,1003.30041724618,323,1510.09306853583,639.598602096855,2009.00812182741,457,1299.6777054997,1747.42926829268,1781.12063227953,723,326,354,552,647.909686315064,338,209,1000.98157021747,2
"935",973,99,1418,3048,261,356,3805,639.598602096855,264,416,1299.6777054997,471,4190,418,277,253,378,374,337,279,330,2
"936",974,100,943,2090,756,459,355,467,325,385,552,364,281,764,334,365,646,375,409,435,909,2
"937",975,83,1051,2275,367,360,900,639.598602096855,267,484,1299.6777054997,1333,255,296,16731,377,530,250,246,430,475,2
"938",976,118,1440,3127,330,511,1202,586,540,798,1080,470,761,570,398,636,340,493,942,391,423,2
"939",977,98,1246,2736,257,377,320,427,2009.00812182741,1177.3096097081,8697,1747.42926829268,1781.12063227953,239,199,408,409,286,481,403,74602,2
"940",978,72,1820,3816,335,249,229,204,290,206,1299.6777054997,416,212,255,249,826.746677515595,270,647.909686315064,552,1379.43897581792,202,2
"941",979,76,951,2056,42146,633,245,497,369,286,750,953,1184,399,417,316,981,1134,568,2605,451,2
"942",980,8,464,982,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"943",981,84,3237,6661,415,234,350,531,369,383,13679,463,335,299,249,432,30488,353,250,234,423,2
"944",982,84,518,1208,1003.30041724618,717.161561763716,271,245,2009.00812182741,830,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,13223,375,1379.43897581792,1000.98157021747,2
"945",983,106,3373,6986,1688,717.161561763716,1112,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,1043,826.746677515595,760.600287562904,647.909686315064,965.053728345468,501,1000.98157021747,2
"946",984,75,604,1386,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,203,688,312,1747.42926829268,1781.12063227953,375,871.495630898287,454,760.600287562904,647.909686315064,250,1379.43897581792,1000.98157021747,2
"947",985,78,1341,2915,1003.30041724618,234,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,453,296,282,647.909686315064,204,1379.43897581792,219,2
"948",986,72,3413,6990,1003.30041724618,1797,641,765,328,422,656,1747.42926829268,515,1266,391,407,547,1000,453,531,328,2
"949",987,80,4935,10139,1003.30041724618,717.161561763716,985,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,766,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,312,218,1379.43897581792,328,2
"950",988,76,500,1191,1003.30041724618,717.161561763716,1859,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,766,359,871.495630898287,826.746677515595,563,647.909686315064,965.053728345468,1379.43897581792,500,2
"951",989,56,543,1399,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,2
"952",991,91,244,722,1003.30041724618,717.161561763716,469,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1172,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"953",992,63,173,521,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,235,531,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"954",993,75,2281,4792,1003.30041724618,717.161561763716,406,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,469,675.615716180371,871.495630898287,468,760.600287562904,265,281,1379.43897581792,1000.98157021747,3
"955",994,108,500,1351,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,341,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"956",995,76,922,2026,1003.30041724618,371,883,462,2009.00812182741,1177.3096097081,502,1747.42926829268,740,833,672,399,289,647.909686315064,342,1379.43897581792,369,3
"957",996,73,971,2103,1003.30041724618,717.161561763716,302,639.598602096855,2009.00812182741,302,1299.6777054997,1747.42926829268,321,357,871.495630898287,372,760.600287562904,647.909686315064,323,383,992,3
"958",997,95,1430,3181,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,400,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"959",998,83,662,1495,416,423,392,312,488,403,369,779,3965,968,1269,505,1315,328,900,579,588,3
"960",999,74,1407,3082,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,492,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,505,1000.98157021747,3
"961",1000,81,1017,2221,366,717.161561763716,323,639.598602096855,2009.00812182741,1177.3096097081,506,1747.42926829268,3482,323,445,420,643,298,413,496,429,3
"962",1001,79,379,945,1003.30041724618,364,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1012,1747.42926829268,1113,675.615716180371,871.495630898287,826.746677515595,760.600287562904,369,459,1379.43897581792,310,3
"963",1002,76,4554,9324,28104,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,403,3552,760.600287562904,647.909686315064,312,1379.43897581792,10096,3
"964",1003,82,1295,2798,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,301,1299.6777054997,1747.42926829268,342,299,871.495630898287,380,760.600287562904,322,279,1379.43897581792,1000.98157021747,3
"965",1004,67,308,794,422,290,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,1150,353,760.600287562904,322,965.053728345468,270,1000.98157021747,3
"966",1005,101,434,1113,1003.30041724618,405,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,431,826.746677515595,760.600287562904,1263,639,375,1000.98157021747,3
"967",1006,90,552,1316,1003.30041724618,1319,421,639.598602096855,583,1177.3096097081,392,1747.42926829268,1781.12063227953,408,433,826.746677515595,760.600287562904,647.909686315064,2376,598,479,3
"968",1007,74,1000,2206,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,1027,826.746677515595,760.600287562904,647.909686315064,267,751,1000.98157021747,3
"969",1008,94,179,551,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"970",1009,81,482,1185,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,483,760.600287562904,647.909686315064,335,1379.43897581792,1000.98157021747,3
"971",1010,85,601,1407,583,481,1510.09306853583,639.598602096855,335,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,708,871.495630898287,418,760.600287562904,647.909686315064,965.053728345468,302,1000.98157021747,3
"972",1011,82,754,1705,1003.30041724618,717.161561763716,486,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,402,760.600287562904,647.909686315064,335,579,1000.98157021747,3
"973",1012,80,590,1397,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,385,760.600287562904,647.909686315064,251,465,1000.98157021747,3
"974",1013,74,653,1551,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,417,760.600287562904,647.909686315064,317,428,1000.98157021747,3
"975",1014,84,1361,2938,1003.30041724618,1084,1510.09306853583,639.598602096855,2009.00812182741,353,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,399,760.600287562904,647.909686315064,367,478,1000.98157021747,3
"976",1015,83,1281,2746,517,463,1510.09306853583,482,316,471,1299.6777054997,1747.42926829268,1781.12063227953,514,396,400,760.600287562904,647.909686315064,370,864,1000.98157021747,3
"977",1016,97,4645,10826,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,300,1000.98157021747,3
"978",1017,81,354,895,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,402,760.600287562904,647.909686315064,284,1062,1000.98157021747,3
"979",1018,78,1022,2233,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,416,296,1299.6777054997,1747.42926829268,1781.12063227953,432,871.495630898287,416,760.600287562904,432,965.053728345468,412,1000.98157021747,3
"980",1020,76,2187,4944,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,268,1000.98157021747,3
"981",1021,84,1224,2623,601,466,387,632,381,1218,368,404,319,393,1279,384,1499,566,406,863,397,3
"982",1022,79,990,2157,1003.30041724618,351,21049,639.598602096855,382,1050,916,1747.42926829268,468,10480,871.495630898287,416,370,453,368,881,414,3
"983",1023,85,538,1258,1003.30041724618,717.161561763716,1510.09306853583,477,415,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,799,871.495630898287,385,333,647.909686315064,335,397,1000.98157021747,3
"984",1024,92,557,1410,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"985",1025,78,851,1934,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"986",1026,86,1066,2443,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"987",1027,97,1436,3149,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1149,675.615716180371,871.495630898287,273,704,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"988",1028,85,799,1780,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,300,1299.6777054997,1747.42926829268,1781.12063227953,464,871.495630898287,384,760.600287562904,647.909686315064,965.053728345468,679,1000.98157021747,3
"989",1029,84,931,2070,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,379,871.495630898287,434,316,647.909686315064,965.053728345468,1379.43897581792,481,3
"990",1030,73,148,475,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"991",1031,86,1236,2720,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,3017,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,944,3
"992",1032,85,4345,9544,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1101,1747.42926829268,1781.12063227953,415,871.495630898287,826.746677515595,760.600287562904,501,352,1379.43897581792,1000.98157021747,3
"993",1033,79,1248,2707,1003.30041724618,556,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,606,1781.12063227953,675.615716180371,415,826.746677515595,760.600287562904,487,965.053728345468,518,1000.98157021747,3
"994",1034,82,485,1150,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,376,826.746677515595,760.600287562904,647.909686315064,965.053728345468,868,1000.98157021747,3
"995",1035,85,1006,2196,1003.30041724618,652,1510.09306853583,639.598602096855,2009.00812182741,754,1299.6777054997,1747.42926829268,1781.12063227953,410,17431,403,383,424,275,408,428,3
"996",1036,81,1970,4136,1003.30041724618,326,1510.09306853583,639.598602096855,2009.00812182741,494,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,11494,400,863,647.909686315064,259,622,519,3
"997",1037,92,8138,16596,1003.30041724618,274,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,619,675.615716180371,403,506,760.600287562904,647.909686315064,965.053728345468,295,1000.98157021747,3
"998",1038,104,692,1755,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,431,3
"999",1039,69,1062,1748,403,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,308,1299.6777054997,590,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,4045,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"1000",1040,77,480,1133,4462,523,327,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,378,369,344,332,365,350,3
"1001",1041,65,127,426,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,343,647.909686315064,965.053728345468,389,1000.98157021747,3
"1002",1042,76,762,1712,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,537,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,518,647.909686315064,965.053728345468,387,1000.98157021747,3
"1003",1043,76,575,1316,1003.30041724618,1626,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,411,467,324,288,747,362,3
"1004",1044,71,644,1454,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,381,871.495630898287,512,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"1005",1045,82,1207,2620,535,367,1510.09306853583,346,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,366,399,760.600287562904,391,329,1379.43897581792,696,3
"1006",1046,81,831,1851,541,312,1510.09306853583,639.598602096855,2009.00812182741,327,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,511,375,760.600287562904,647.909686315064,402,538,251,3
"1007",1047,87,1634,3471,468,336,300,391,2009.00812182741,467,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,389,516,760.600287562904,365,391,1379.43897581792,452,3
"1008",1048,84,2669,5709,1003.30041724618,717.161561763716,1510.09306853583,478,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"1009",1049,108,344,1023,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,386,675.615716180371,871.495630898287,826.746677515595,760.600287562904,404,965.053728345468,1379.43897581792,1000.98157021747,3
"1010",1050,84,1446,3085,468,501,321,422,400,1177.3096097081,294,1747.42926829268,1781.12063227953,1297,302,440,760.600287562904,647.909686315064,965.053728345468,500,1000.98157021747,3
"1011",1051,80,1610,3395,450,717.161561763716,1213,639.598602096855,2009.00812182741,359,1299.6777054997,1219,1781.12063227953,386,871.495630898287,366,435,316,1148,408,1459,3
"1012",1052,88,1067,2321,2166,533,564,639.598602096855,2009.00812182741,440,1299.6777054997,1747.42926829268,510,628,488,395,808,557,692,431,422,3
"1013",1053,81,1695,3655,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,613,871,675.615716180371,432,826.746677515595,760.600287562904,417,317,1379.43897581792,497,3
"1014",1054,83,1469,3135,480,868,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,438,826.746677515595,760.600287562904,1238,475,1610,633,3
"1015",1055,81,827,1839,1741,717.161561763716,376,639.598602096855,283,1641,1299.6777054997,335,452,511,371,826.746677515595,760.600287562904,310,965.053728345468,379,459,3
"1016",1056,83,943,2096,1003.30041724618,2249,1510.09306853583,1117,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,661,871.495630898287,826.746677515595,760.600287562904,647.909686315064,343,1379.43897581792,446,3
"1017",1057,80,928,2031,521,425,624,639.598602096855,2009.00812182741,1177.3096097081,334,1747.42926829268,1781.12063227953,391,723,2072,548,290,302,370,432,3
"1018",1058,83,414,1040,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,351,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,382,1000.98157021747,3
"1019",1059,98,765,1733,1003.30041724618,353,1510.09306853583,639.598602096855,2009.00812182741,1919,1299.6777054997,1747.42926829268,474,675.615716180371,871.495630898287,413,760.600287562904,386,354,486,311,3
"1020",1060,103,860,1989,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,313,828,1781.12063227953,675.615716180371,871.495630898287,2393,760.600287562904,2120,965.053728345468,1379.43897581792,1000.98157021747,3
"1021",1061,78,420,1000,552,338,1510.09306853583,392,327,987,1299.6777054997,1747.42926829268,1781.12063227953,322,784,361,760.600287562904,730,388,779,331,3
"1022",1062,81,1190,2549,1003.30041724618,717.161561763716,1510.09306853583,467,391,1177.3096097081,1299.6777054997,1747.42926829268,501,386,871.495630898287,379,760.600287562904,7593,465,463,420,3
"1023",1063,73,2454,5132,1003.30041724618,717.161561763716,1510.09306853583,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,675.615716180371,871.495630898287,826.746677515595,760.600287562904,647.909686315064,965.053728345468,1379.43897581792,1000.98157021747,3
"1024",1065,70,933,2035,1003.30041724618,717.161561763716,507,639.598602096855,2009.00812182741,1177.3096097081,1299.6777054997,1747.42926829268,1781.12063227953,299,871.495630898287,349,760.600287562904,328,247,1379.43897581792,460,3
