79,93,0
20,78,16
86,79,156
69,78,78
82,94,281
32,141,281
84,63,62
72,78,640
82,78,157
69,78,78
69,79,109
32,94,46
72,109,391
79,79,156
85,63,171
82,62,266
83,93,141
32,109,32
76,78,141
65,141,78
84,47,62
69,94,78
32,62,344
8,47,422
190,47,656
13,46,891
8,63,750
8,31,274281
8,47,188
8,31,94
8,31,94
8,79,8640
8,62,78
8,47,47
8,31,78
8,47,63
8,31,62
8,31,63
8,31,813
8,78,250
32,110,406
86,63,593
73,63,312
69,63,234
87,62,125
32,109,16
87,94,297
72,47,47
73,47,187
67,93,266
72,63,391
32,109,391
69,78,141
88,109,266
67,94,125
73,47,47
84,63,187
69,62,31
68,78,157
32,110,15
77,63,109
69,79,93
190,47,828
13,31,187
8,94,1000
8,15,376641
8,47,2641
8,63,109
8,31,1609
8,62,235
8,31,94
20,93,563
