77,93,0
65,94,63
84,93,125
69,125,79
77,78,218
32,110,219
76,78,578
219,62,297
72,62,516
16,375,516
8,47,359
75,63,359
16,157,359
79,109,17125
83,94,156
65,15,141
32,93,141
76,125,157
69,141,62
73,94,15
68,125,188
77,94,62
73,78,109
78,63,125
69,78,109
32,78,79
65,110,218
82,78,609
86,109,344
85,78,110
83,172,109
84,94,31
16,47,3203
188,63,3203
13,62,297
80,78,6688
82,125,172
79,62,31
84,78,157
83,78,375
69,94,156
78,93,141
68,78,97
73,94,78
68,78,78
32,94,1312
74,93,110
65,141,78
32,94,31
77,78,156
85,78,204
82,78,265
82,109,79
85,79,62
68,78,328
188,78,1469
16,109,1469
13,110,562
80,79,5140
82,125,156
79,78,78
84,93,63
83,93,360
69,109,141
78,78,188
84,109,141
192,63,484
76,62,297
69,110,250
83,16,359
65,125,359
78,78,125
68,31,219
69,187,219
68,141,16
188,78,1328
16,94,1328
13,78,390
80,78,313
73,78,203
78,78,266
68,16,1750
65,156,1750
76,94,31
65,125,63
192,63,312
76,62,281
69,78,219
83,140,235
65,94,16
78,62,78
68,16,266
69,94,266
68,109,125
188,93,1188
16,93,1188
13,94,1000
68,109,7172
73,79,78
65,125,109
71,78,250
82,93,188
65,125,47
77,79,281
77,94,62
73,109,125
68,109,547
188,78,2219
16,250,2219
13,62,22620
80,62,797
79,94,125
83,93,188
73,78,94
84,125,297
73,78,172
73,78,63
86,94,140
83,94,172
69,187,125
