16,171,0
190,80,213
32,41,180
69,80,440
16,244,440
72,71,360
65,111,131
76,101,179
65,90,143
32,59,432
50,80,2152
80,81,1539
16,162,1539
82,103,291
65,111,270
75,90,471
84,89,154
73,80,81
76,80,140
73,100,131
78,103,151
69,90,60
32,62,110
69,71,158
69,79,71
83,103,152
84,91,170
73,72,129
32,71,190
75,80,150
69,81,73
69,109,80
76,70,221
32,73,351
49,82,140
190,61,209
32,61,140
74,89,171
65,110,84
32,71,20
50,90,210
190,60,191
32,34,180
86,92,509
73,70,180
72,83,140
73,70,111
75,72,140
50,81,554
16,150,554
13,73,773
8,72,17776
8,64,119
8,70,90
8,81,280
8,93,401
84,70,642
69,129,283
73,61,341
83,91,130
73,60,120
8,70,8108
8,71,110
8,60,100
8,60,100
8,60,80
8,48,82
8,54,91
8,51,90
8,50,100
8,51,100
8,40,110
8,50,100
8,41,100
8,42,100
8,50,101
8,51,100
8,50,100
8,51,109
8,50,100
8,62,90
8,51,92
8,40,110
54,69,1176
84,80,2998
85,79,111
78,50,201
78,71,84
73,69,181
32,60,171
65,90,140
74,93,81
65,80,40
76,80,181
190,61,220
84,91,7076
