75,58,0
73,100,89
82,110,73
74,110,24
65,117,103
78,118,22
68,110,30
85,107,93
83,121,22
75,80,234004
16,122,234004
73,90,328
82,100,843
74,93,114
65,110,67
78,110,33
73,100,73
75,88,117
32,56,144
76,71,151
79,57,133
79,77,53
66,108,122
32,73,43
77,80,134
65,57,106
65,83,70
73,67,87
76,80,123
77,101,102
65,110,44
68,106,150
190,72,7147
16,123,7147
32,68,82
85,77,350
76,80,216
77,112,132
69,96,89
75,86,55
73,87,87
82,98,82
74,103,10
65,110,127
78,113,10
68,100,33
85,100,84
83,100,33
32,87,73
74,97,143
65,127,53
