13,54,0
16,48,3561
69,121,3561
82,89,129
73,72,176
78,95,239
69,99,66
86,71,316
65,122,160
68,74,113
32,79,109
80,71,1524
65,89,84
76,69,56
76,86,96
73,87,83
77,59,93
191,66,389
78,78,213
71,55,191
85,71,430
68,86,101
32,73,80
75,68,1045
73,79,309
73,87,96
82,74,159
85,87,257
83,86,69
69,86,113
188,86,270
32,74,110
75,72,3464
73,51,510
73,87,129
82,85,98
85,82,127
83,88,105
8,77,577
8,76,141
8,75,121
8,62,127
8,72,119
8,65,306
8,66,158
8,71,107
32,73,2020
74,79,101
65,102,88
32,90,97
86,67,333
65,26,312
83,104,312
84,56,95
85,65,284
80,77,457
73,86,129
68,100,83
65,118,66
86,85,81
85,85,315
83,107,65
69,60,106
32,89,106
65,105,1508
69,91,397
8,102,737
82,74,436
69,78,101
78,74,136
68,89,94
65,121,95
77,80,66
73,88,98
83,85,50
69,76,110
75,81,515
83,80,82
13,56,2157
16,58,994
72,78,994
65,116,104
82,79,207
74,77,142
85,85,79
84,66,129
85,84,100
83,88,84
69,86,111
68,80,99
32,77,39
74,84,920
65,71,536
65,87,79
77,78,253
65,123,127
68,82,49
69,99,86
83,70,130
16,482,498
188,69,482
32,68,146
69,102,7224
82,85,82
73,78,176
78,91,142
69,103,61
86,83,221
65,123,189
84,77,113
69,73,92
32,95,48
86,84,129
65,118,88
72,85,131
69,70,67
78,69,63
68,83,266
73,61,159
84,70,140
69,91,146
71,90,127
65,74,49
