83,104,0
73,84,129
78,80,256
32,99,115
83,69,85
69,89,128
76,95,187
76,100,67
69,73,192
75,75,427
83,70,128
32,100,349
71,115,1369
79,77,380
16,171,380
80,84,1817
16,166,1817
82,88,511
79,72,114
32,79,1787
69,95,254
75,88,427
83,69,99
84,101,333
82,109,207
69,62,255
69,84,99
77,88,114
75,88,192
65,80,240
65,70,128
77,117,83
69,35,197
82,105,197
65,92,206
84,92,224
190,92,317
32,62,279
16,86,14521
70,86,14521
73,82,333
76,104,162
77,102,130
73,164,68
77,115,271
73,86,83
83,87,143
84,94,209
32,95,347
65,88,136
76,94,238
85,77,192
83,86,113
84,83,66
65,149,83
83,70,32
73,73,160
78,109,209
32,107,175
50,114,1502
48,92,208
49,92,210
52,85,315
190,80,363
65,75,259
32,75,196
65,104,99
80,75,424
82,94,222
73,72,129
76,93,222
76,83,99
73,71,146
83,71,348
190,78,549
32,70,352
16,84,61862
70,84,61862
73,78,270
76,90,177
77,117,130
73,85,100
83,90,177
73,89,146
78,77,223
32,118,161
79,76,178
77,97,318
65,99,104
32,99,97
83,117,69
85,86,99
86,85,297
73,77,174
83,77,112
69,55,139
73,86,176
68,97,117
32,102,104
74,87,115
65,71,129
32,83,517
84,72,625
65,102,116
76,71,195
86,81,380
73,89,166
83,73,130
69,80,159
73,81,138
68,75,183
32,84,531
83,78,674
69,90,159
73,85,147
75,120,130
76,89,162
85,88,1144
83,91,208
73,88,116
32,98,268
82,73,425
65,102,83
84,88,145
84,86,82
65,71,112
76,80,269
188,87,240
32,85,119
76,81,161
85,90,153
77,109,207
69,117,83
76,93,130
65,104,140
85,68,99
65,58,176
76,82,301
188,74,12641
32,104,146
80,92,240
85,108,443
82,87,114
74,94,223
69,88,113
75,74,143
65,120,159
76,91,162
190,77,474
32,67,299
16,249,9771
