80,78,0
82,94,406
73,82,261
83,80,229
77,77,237
65,101,78
32,74,94
74,76,224
65,120,57
32,82,59
80,69,302
192,80,131
82,76,333
65,100,161
77,73,144
73,73,292
73,84,81
68,123,333
188,77,3616
32,107,104
78,79,142
69,105,268
78,76,96
68,84,97
69,112,135
32,69,80
80,77,297
73,75,215
78,80,204
68,76,356
65,94,70
76,85,209
65,107,95
32,82,53
74,82,192
65,123,51
32,77,80
82,76,219
85,76,478
85,79,54
77,63,257
65,88,118
76,69,180
65,88,83
188,80,5809
32,96,118
75,79,108
79,69,139
82,65,330
82,76,80
65,102,124
80,82,191
191,70,152
82,71,341
65,108,80
83,86,147
69,71,145
68,98,197
32,85,116
72,77,242
85,60,167
76,73,1110
75,72,173
84,74,632
65,98,168
72,65,241
85,73,208
75,71,758
65,110,121
68,106,425
190,93,1888
32,125,188
80,62,1844
16,93,1844
186,78,907
186,94,78
82,62,453
68,109,282
75,78,219
69,94,156
72,78,187
65,93,282
68,78,219
16,47,828
190,79,828
32,94,906
83,94,968
73,78,203
76,78,157
73,74,196
78,79,189
68,99,202
69,70,156
82,94,141
188,78,343
32,109,110
75,78,78
79,78,157
79,78,94
78,78,187
85,63,172
83,109,359
32,78,79
74,94,218
65,125,47
32,94,78
75,78,234
69,94,125
82,79,156
65,94,390
188,78,3359
32,94,110
77,78,187
8,63,625
78,62,422
69,110,203
78,78,78
68,78,94
69,109,109
32,78,94
80,63,297
73,78,234
78,78,219
68,16,359
65,110,359
76,94,281
65,93,94
32,93,540
74,94,585
65,125,94
32,94,46
82,93,188
85,79,250
85,78,78
77,78,234
65,109,63
76,94,219
65,109,125
188,79,4665
32,118,102
75,79,100
69,90,237
82,68,159
65,116,162
32,87,124
83,96,186
69,96,246
71,70,170
77,68,460
69,110,170
78,66,142
84,89,338
188,79,433
32,99,205
86,115,2722
186,76,671
186,73,78
32,71,233
74,80,226
65,138,131
32,82,83
83,103,111
69,123,165
75,79,202
84,93,213
79,71,271
82,93,410
190,74,1893
32,82,69
192,69,731
16,80,731
76,76,203
69,98,189
83,82,179
65,123,134
78,87,92
68,87,176
69,102,446
68,93,860
32,92,1053
72,71,436
85,66,335
76,71,440
75,76,154
84,68,541
65,96,181
72,64,169
85,73,129
75,77,541
65,105,83
84,65,156
69,104,121
32,73,86
74,66,327
65,112,89
32,62,89
80,69,327
186,66,321
186,82,83
82,87,172
68,102,173
75,74,353
69,93,83
72,70,233
65,97,110
68,74,186
69,104,132
32,76,99
75,62,261
79,62,141
72,78,219
84,63,250
65,78,125
190,70,4701
32,96,94
72,70,561
16,111,561
85,66,104
76,71,435
75,82,126
84,66,525
65,107,140
72,55,199
85,77,126
75,73,560
65,107,84
84,65,118
69,93,154
32,87,113
74,65,306
