46,84,0
46,101,12386
82,69,465
16,102,465
8,74,15368
66,79,439
83,159,1583
17,294,1583
46,89,507695
16,56,3200
65,118,3200
77,86,63
69,90,96
84,94,195
73,69,225
75,77,2090
73,101,65
82,92,126
73,71,165
221,74,499
32,85,136
83,66,238
69,69,129
76,76,223
69,101,67
84,80,255
85,78,413
83,103,150
188,84,394
32,110,76
65,109,83
86,81,187
65,106,109
76,71,291
68,66,123
85,75,376
83,93,78
46,63,16089
65,95,2857
16,127,2857
77,90,159
69,76,493
84,90,183
73,81,213
75,91,672
73,87,67
82,77,173
74,88,178
65,88,49
32,70,46
75,75,174
73,93,79
82,85,110
74,93,205
85,85,64
84,60,193
65,89,141
77,78,120
73,66,88
78,78,106
69,72,95
