75,123,0
69,111,16
72,28,609
65,125,609
76,88,15
73,100,49
78,38,151
69,38,29
32,165,29
75,79,87
65,106,87
83,108,215
86,102,98
65,101,16
84,119,14
85,57,580
83,83,32
16,69,45453
80,102,45453
65,115,33
76,48,5
76,69,48
73,87,96
77,100,82
191,119,212
78,76,162
71,42,83
85,102,83
68,85,46
32,108,175
32,70,97
8,96,221
32,47,118
221,82,118
32,88,329
8,70,208
8,70,85
8,70,80
221,83,741
32,88,3
16,62,312
82,28,61
65,131,61
72,69,68
86,50,67
65,70,97
83,134,97
84,57,497
69,135,497
80,120,131
65,81,22
76,49,18
76,81,65
73,71,83
32,148,65
8,51,1402
8,84,82
8,60,82
76,83,812
188,87,190
32,133,3
80,51,321
69,97,321
83,43,166
65,132,166
80,116,53
65,78,5
76,72,13
76,99,49
188,35,335
32,148,335
74,30,4926
65,96,4926
76,30,115
71,116,115
80,111,242
65,59,9
76,69,47
76,100,63
73,86,98
32,132,369
65,79,257
76,89,192
71,77,1291
219,97,268
80,52,235
69,99,235
84,116,50
85,26,134
83,115,134
188,87,738
32,132,29
75,71,130
79,47,114
82,75,114
86,87,90
80,102,16
65,55,12
76,55,45
76,70,65
73,87,79
32,119,11
65,123,377
76,95,7
71,84,81
219,113,270
80,72,114
69,99,32
84,95,207
85,72,11
83,82,18
32,41,2920
221,82,2920
32,75,42
16,74,860
80,96,860
65,104,90
76,48,2
76,85,65
73,71,211
32,113,51
83,92,230
186,70,29
186,84,65
84,100,51
77,66,2
73,84,65
78,28,147
69,78,147
32,149,57
8,82,287
188,56,134
32,115,134
80,85,51
65,66,17
76,72,27
76,80,50
73,51,148
32,152,148
86,52,355
69,132,355
68,56,166
65,132,166
77,93,27
73,69,80
78,117,82
69,95,6
32,152,112
74,108,11
65,45,51
32,130,51
76,100,737
186,78,83
186,84,39
77,64,111
73,73,57
78,117,75
69,99,4
32,19,1957
221,67,1957
32,65,287
16,53,527
80,98,527
8,99,565
80,84,52
65,81,18
76,92,35
76,67,57
73,86,97
72,97,737
79,77,22
73,100,51
69,80,290
188,142,188
32,164,34
80,116,2
65,62,8
76,55,28
76,85,65
73,39,149
32,116,149
80,76,366
219,91,419
82,69,65
71,58,234
65,114,234
84,57,262
65,136,262
77,79,25
73,84,66
78,102,80
69,94,6
32,114,19
8,168,23692
188,96,808
32,147,32
